recid	D2	Z2	earnings	prevearn	edu	n_hs2	n_hs2_abv	sex
317929	1	1	25925	3000	12	39	1	1
317932	1	1	13200	0	12	2	0	0
317934	0	1	41985	18000	13	13	0	1
317935	1	1	1833	1800	12	39	1	1
317936	0	0	30051	3000	12	13	0	1
317940	0	1	54761	0	14	40	1	0
317942	0	1	13957	0	8	19	0	0
317945	0	0	4529	1000	8	17	0	0
317946	0	0	23084	3952	12	19	0	0
317949	1	1	26016	9500	12	13	0	1
317951	1	1	19957	5082	17	19	0	1
317958	1	1	32709	2185	12	13	0	0
317960	0	1	127353	9560	10	13	0	1
317961	0	0	3009	0	12	17	0	0
317965	1	1	51918	1100	12	15	0	1
317968	0	0	3606	0	9	1	0	0
317969	0	1	0	0	9	1	0	0
317970	1	1	59295	14000	12	15	0	1
317971	0	0	20787	10000	12	39	1	1
317972	1	1	8402	0	12	5	0	0
317975	1	1	0	0	9	37	1	0
317978	0	0	4401	0	11	9	0	0
317979	0	1	3524	0	12	13	0	0
317982	0	0	359	750	12	17	0	0
317984	1	1	39141	0	12	9	0	1
317986	1	1	0	0	12	2	0	1
317989	0	0	3117	500	15	1	0	0
317993	0	1	1209	1500	13	28	0	1
317999	0	0	31785	10000	12	13	0	0
318000	1	1	18163	4300	12	39	1	0
318001	0	1	746	0	12	9	0	0
318002	1	1	26460	3500	12	1	0	1
318003	0	0	14293	0	13	15	0	0
318004	0	0	21707	0	14	39	1	0
318006	1	1	771	0	12	13	0	0
318008	0	0	122	3000	8	17	0	1
318009	0	1	17316	0	12	39	1	0
318016	0	1	0	1000	8	2	0	1
318017	0	1	6	0	12	37	1	0
318018	1	1	3886	2500	8	17	0	1
318019	1	1	4011	0	12	9	0	0
318020	0	0	26637	7500	12	13	0	1
318022	0	0	6802	1600	8	346	1	0
318024	0	0	6746	752	12	15	0	0
318028	0	1	42768	21000	12	2	0	1
318029	1	1	6436	0	10	19	0	0
318030	0	0	14007	15000	12	15	0	1
318031	1	1	50147	7000	11	2	0	1
318033	0	0	5484	5581	12	19	0	1
318034	0	1	26808	4500	10	1	0	0
318038	1	1	25644	15545	13	17	0	0
318039	0	0	5418	2400	9	13	0	1
318041	1	1	0	9900	15	2	0	0
318043	1	1	49752	13200	12	1	0	1
318044	0	1	20850	2000	9	13	0	1
318046	0	1	42254	6000	11	13	0	1
318048	1	1	5889	2500	12	15	0	0
318050	0	1	26055	2300	12	39	1	1
318051	1	1	11622	6000	12	16	0	0
318052	0	1	16287	1895	11	9	0	1
318053	0	0	523	0	14	13	0	0
318054	1	1	354	0	10	19	0	1
318059	0	1	10392	700	17	16	0	0
318060	0	0	246	7000	10	19	0	0
318061	1	1	20389	0	13	16	0	0
318062	0	0	40434	2180	12	19	0	0
318063	0	0	15538	6212	12	39	1	0
318068	0	0	15248	4500	12	0	0	1
318069	0	1	71886	2400	12	15	0	1
318070	1	1	21060	400	12	1	0	1
318072	0	1	0	0	10	13	0	0
318079	0	0	1458	3107	12	17	0	0
318083	0	0	26458	4550	12	16	0	0
318084	1	1	7045	1200	12	16	0	1
318088	0	1	3660	0	15	28	0	1
318089	0	0	43145	3000	15	9	0	1
318093	0	1	30604	4583	11	39	1	1
318094	0	1	0	1603	12	13	0	0
318095	0	0	4800	6760	12	13	0	0
318096	1	1	17832	0	10	9	0	1
318097	1	1	1515	900	12	9	0	0
318099	1	1	30388	6006	12	1	0	0
318102	0	1	0	0	10	9	0	1
318103	1	1	17538	5000	11	13	0	0
318104	0	1	0	875	14	1	0	0
318107	0	0	27356	1000	12	28	0	1
318110	0	1	10518	0	14	9	0	0
318115	1	1	7671	0	14	15	0	0
318116	1	1	14094	180	8	19	0	1
318117	1	1	39676	870	12	13	0	1
318119	0	1	8214	0	14	28	0	1
318120	1	1	33192	0	13	17	0	0
318121	1	1	26581	5600	12	13	0	1
318124	0	1	3309	0	12	13	0	1
318125	1	1	10255	0	12	16	0	1
318128	0	0	9154	0	10	1	0	0
318133	0	1	510	3400	12	39	1	0
318138	1	1	31505	8663	11	19	0	1
318140	1	1	2505	1290	12	37	1	0
318142	0	0	0	397	11	1	0	0
318143	1	1	2046	16800	16	15	0	0
318145	0	0	37112	5000	11	17	0	1
318146	1	1	19735	0	13	39	1	0
318147	0	0	29841	16000	12	13	0	1
318155	0	0	1435	0	12	16	0	0
318157	0	1	53669	10803	10	1	0	1
318162	1	1	42567	15000	12	1	0	0
318164	0	0	46028	0	14	17	0	1
318166	0	0	650	10000	13	16	0	0
318168	0	1	40661	7200	12	40	1	1
318174	1	1	4746	0	12	13	0	0
318182	1	1	12075	1200	12	15	0	1
318185	1	1	236	1000	12	13	0	0
318186	0	1	64763	10000	12	37	1	1
318187	0	1	1644	9000	11	39	1	1
318189	0	1	7754	0	12	13	0	1
318191	0	0	483	375	13	39	1	0
318194	1	1	1980	200	11	28	0	0
318196	1	1	65961	19609	10	0	0	1
318198	1	1	0	16500	12	39	1	1
318200	1	1	19935	10000	12	1	0	0
318205	0	0	21202	5000	9	13	0	0
318206	1	1	0	0	11	5	0	0
318209	1	1	40417	4300	12	1	0	0
318210	0	1	10433	2165	12	17	0	0
318211	1	1	5667	5502	12	16	0	0
318213	1	1	534	0	14	16	0	0
318214	0	1	10052	7000	13	346	1	1
318217	0	1	0	540	12	19	0	1
318218	1	1	18627	5742	12	17	0	1
318220	1	1	6684	0	12	37	1	1
318222	1	1	29482	0	16	0	0	1
318227	0	0	0	5400	12	13	0	0
318228	0	1	196	7800	10	1	0	1
318229	0	1	23904	0	12	16	0	0
318233	0	0	0	0	12	1	0	0
318236	0	1	26103	6000	9	2	0	0
318239	0	0	44067	3000	16	2	0	1
318240	0	1	31422	1000	10	28	0	1
318242	1	1	20118	6000	12	19	0	1
318244	0	0	56421	2600	12	13	0	1
318246	1	1	16800	11000	12	9	0	1
318249	1	1	25119	10000	16	40	1	1
318250	0	0	12087	1750	11	13	0	1
318255	1	1	63330	9700	12	13	0	1
318257	1	1	39116	7000	14	16	0	0
318258	0	1	2520	3000	12	13	0	0
318259	1	1	21201	5760	12	37	1	0
318261	1	1	17032	0	13	15	0	0
318264	1	1	26186	6488	12	16	0	0
318265	1	1	17653	1140	12	5	0	0
318266	0	0	35868	10100	12	13	0	0
318270	0	0	9960	6000	13	28	0	1
318272	0	1	14640	5300	8	13	0	1
318273	1	1	11634	1180	11	15	0	0
318275	1	1	17959	7500	12	17	0	0
318276	0	0	20298	5000	12	39	1	1
318277	1	1	8727	6000	10	39	1	1
318278	1	1	12249	0	12	39	1	0
318279	0	1	15501	8000	9	1	0	0
318281	1	1	2941	9200	12	16	0	0
318286	0	0	17107	9000	10	5	0	1
318287	0	0	22089	5743	12	13	0	0
318288	0	0	93671	16204	12	39	1	1
318289	0	0	4494	0	13	17	0	0
318291	0	0	0	54	12	1	0	1
318294	1	1	16546	5000	14	13	0	0
318300	1	1	27549	6192	12	28	0	0
318301	0	0	3546	0	11	19	0	0
318302	1	1	17160	0	12	2	0	0
318303	0	0	2487	360	13	28	0	0
318306	1	1	4604	0	12	13	0	1
318308	0	1	0	145	9	9	0	1
318311	0	0	30997	3500	13	13	0	0
318312	0	1	3882	0	12	13	0	1
318316	0	1	522	100	8	39	1	1
318317	1	1	14361	3500	12	13	0	0
318318	1	1	47736	0	12	9	0	1
318321	0	1	4571	400	12	13	0	0
318322	0	1	5217	9898	12	13	0	0
318323	1	1	54998	7600	13	16	0	1
318325	0	0	260	2144	11	19	0	0
318327	0	0	465	2460	12	17	0	0
318332	1	1	3873	0	12	13	0	1
318333	0	0	21228	0	10	17	0	0
318335	1	1	0	160	10	16	0	0
318338	0	0	8587	10000	9	13	0	1
318339	1	1	13536	125	12	13	0	1
318340	1	1	25107	0	16	15	0	0
318344	0	1	3061	1200	16	13	0	1
318348	1	1	2577	256	12	17	0	0
318349	0	1	56346	0	17	19	0	1
318350	1	1	8358	3925	9	16	0	0
318351	1	1	669	310	13	13	0	0
318353	1	1	33460	1100	12	13	0	0
318354	1	1	3572	218	11	13	0	0
318355	0	0	3336	1600	12	1	0	0
318356	0	0	37410	4000	12	15	0	1
318361	1	1	0	3000	8	1	0	1
318364	1	1	15951	3500	17	16	0	1
318366	1	1	90077	12000	12	37	1	1
318367	0	1	0	0	11	2	0	1
318369	1	1	47898	10000	12	37	1	1
318370	1	1	37815	22000	11	37	1	1
318371	1	1	6038	0	12	17	0	0
318372	1	1	12518	2130	8	2	0	0
318373	0	0	1317	0	13	28	0	1
318374	0	0	25076	8000	12	13	0	0
318376	0	1	253	1500	12	13	0	0
318377	0	1	6839	3832	14	0	0	1
318379	0	1	35674	3000	8	1	0	1
318380	1	1	0	3442	15	16	0	0
318387	0	0	78150	16000	12	13	0	0
318388	1	1	37821	4600	13	9	0	0
318389	1	1	12509	2658	12	39	1	0
318392	0	0	7085	200	10	1	0	0
318395	1	1	4556	1366	12	1	0	0
318397	0	1	49911	6000	11	13	0	0
318398	1	1	59937	14000	13	13	0	1
318403	1	1	41190	1448	13	16	0	0
318404	0	0	4276	135	13	9	0	1
318405	0	1	0	0	13	5	0	0
318410	0	1	16824	0	12	13	0	0
318411	1	1	1351	444	11	0	0	0
318415	0	1	2763	3000	12	13	0	0
318421	1	1	38365	400	12	13	0	1
318424	1	1	10990	0	13	13	0	0
318425	0	1	861	3000	12	13	0	0
318427	0	0	0	0	11	28	0	0
318428	1	1	17313	4000	12	13	0	1
318429	0	1	13344	1067	12	1	0	1
318432	0	0	35028	10100	11	13	0	1
318433	1	1	0	0	12	17	0	1
318434	0	0	9677	5000	12	13	0	0
318436	0	0	5855	3000	12	17	0	0
318439	1	1	19374	0	12	9	0	0
318440	1	1	13632	2000	16	19	0	1
318443	0	0	462	1500	11	13	0	1
318444	0	1	789	2500	10	13	0	1
318445	0	1	13894	9720	10	39	1	0
318447	1	1	47283	22000	12	37	1	1
318449	0	0	40157	7920	8	1	0	1
318452	1	1	5970	7079	14	16	0	0
318454	0	1	15384	1540	9	17	0	0
318455	1	1	7202	4560	8	9	0	1
318457	0	1	21195	2600	12	13	0	0
318460	0	0	1467	4000	11	0	0	0
318464	1	1	12656	500	12	1	0	0
318465	0	1	0	0	9	19	0	0
318470	0	1	33604	98	11	1	0	1
318472	1	1	3301	0	12	15	0	0
318473	0	1	51690	69	12	13	0	0
318475	0	0	10365	2000	12	15	0	1
318476	1	1	7519	1200	9	28	0	1
318478	1	1	11855	528	8	13	0	1
318479	1	1	0	0	8	37	1	0
318484	0	0	5066	7000	16	17	0	1
318485	0	0	237	0	12	19	0	0
318487	1	1	41598	3500	10	15	0	1
318491	0	0	12309	4000	11	2	0	1
318492	1	1	16291	7741	11	13	0	0
318495	0	0	105747	6000	13	2	0	1
318496	0	0	4866	1000	12	16	0	0
318498	1	1	0	2897	13	9	0	0
318499	1	1	53421	7000	17	9	0	1
318500	1	1	7218	2605	10	39	1	0
318502	0	0	12522	6530	13	13	0	1
318503	1	1	22362	5630	12	37	1	0
318504	1	1	46244	5719	12	16	0	1
318506	1	1	40	9600	12	1	0	0
318508	0	0	1239	1260	15	15	0	0
318511	0	1	6649	4200	12	5	0	0
318512	0	1	0	1440	12	19	0	0
318514	1	1	0	900	12	2	0	1
318517	1	1	36846	10500	12	13	0	1
318519	0	1	3597	800	10	16	0	1
318521	0	1	17142	0	8	17	0	0
318522	1	1	675	0	11	2	0	0
318523	0	0	76673	1000	12	37	1	1
318524	0	1	8980	0	11	1	0	0
318525	0	1	717	0	10	13	0	1
318527	0	0	36277	6000	12	13	0	0
318528	0	1	2456	0	12	28	0	1
318529	1	0	15932	1917	12	37	1	0
318532	0	0	1477	9600	12	13	0	0
318533	0	1	16617	0	16	13	0	0
318534	1	1	4701	3300	11	16	0	0
318535	0	1	7874	0	12	28	0	1
318536	0	0	61485	200	12	9	0	1
318541	0	1	17589	2743	12	1	0	0
318543	0	0	0	3000	12	13	0	1
318545	1	1	50640	700	11	15	0	1
318547	0	0	19694	1500	12	37	1	0
318548	1	1	8541	3500	12	15	0	1
318549	0	0	7464	144	12	17	0	0
318550	1	1	17703	980	10	0	0	1
318551	1	1	6104	4500	10	40	1	0
318553	1	1	542	1249	10	16	0	0
318555	0	0	234	6333	11	19	0	1
318556	0	0	2416	3000	13	13	0	1
318557	1	1	40851	3000	12	39	1	0
318558	1	1	123	0	8	37	1	0
318561	0	0	0	3500	9	13	0	1
318563	0	1	7739	0	12	39	1	0
318569	0	0	8269	4800	12	5	0	1
318572	0	0	43712	1164	12	39	1	1
318574	0	1	20945	7265	11	13	0	0
318576	1	1	31681	0	13	13	0	1
318578	1	1	4608	3000	13	15	0	0
318579	1	1	14751	0	11	17	0	0
318582	0	0	16143	4500	12	39	1	0
318583	0	1	34001	8830	12	17	0	0
318586	0	1	84759	12050	12	13	0	1
318588	0	0	726	0	10	16	0	0
318589	0	1	0	170	14	2	0	0
318590	1	1	6549	0	8	17	0	0
318591	0	0	1987	0	8	1	0	0
318601	0	0	0	0	11	19	0	0
318602	0	0	21531	1100	12	13	0	0
318603	1	1	38229	4237	11	0	0	1
318606	0	1	46224	10000	12	13	0	0
318609	0	0	905	4418	8	16	0	1
318611	1	1	72394	1700	14	37	1	1
318615	0	0	7137	275	8	17	0	0
318616	0	0	26448	4400	14	39	1	0
318617	0	0	35445	7000	12	37	1	1
318619	0	1	9026	0	12	13	0	1
318620	1	1	10722	4350	13	13	0	1
318623	1	1	578	3500	12	16	0	0
318625	0	0	17374	0	18	13	0	1
318626	0	1	28801	160	8	13	0	0
318628	0	0	4551	10000	10	16	0	0
318630	0	0	16248	69	11	15	0	1
318632	0	0	10542	3400	12	13	0	0
318636	1	1	50951	4866	16	0	0	1
318637	0	0	12086	89	9	15	0	0
318642	1	1	27133	0	9	13	0	0
318644	1	1	22821	1500	11	39	1	1
318649	1	1	0	2240	10	19	0	0
318650	1	1	69739	14000	12	13	0	1
318653	1	1	2235	0	10	1	0	0
318655	0	1	4094	0	12	1	0	0
318656	0	1	4835	0	11	346	1	1
318658	1	1	10347	0	12	37	1	1
318662	1	1	2397	8000	12	19	0	0
318663	0	0	7264	3000	14	13	0	0
318664	1	1	2469	0	12	16	0	0
318666	1	1	17082	1500	12	9	0	1
318667	0	1	4758	200	12	2	0	0
318668	0	1	10438	10800	17	13	0	0
318669	1	1	19289	4000	12	15	0	1
318673	0	0	13914	0	12	13	0	0
318677	1	1	23289	50	12	13	0	0
318678	1	1	4515	75	9	1	0	0
318681	1	1	4044	6600	15	19	0	1
318682	1	1	42275	3600	11	13	0	0
318684	0	1	6102	590	12	13	0	1
318685	0	1	3164	3500	16	13	0	1
318686	1	1	22956	2040	15	39	1	0
318687	1	1	16965	3500	10	13	0	1
318689	1	1	29781	0	12	39	1	0
318690	1	1	12963	2500	14	19	0	1
318694	0	1	6400	7500	8	5	0	1
318695	1	1	9163	2000	11	9	0	1
318697	1	1	26062	1800	10	13	0	1
318702	0	0	24261	3892	16	17	0	0
318703	0	0	8364	8597	12	28	0	0
318704	0	0	35047	0	9	2	0	0
318709	1	1	4335	0	8	19	0	0
318713	0	1	23312	2500	12	13	0	0
318720	0	1	6	3000	9	2	0	1
318725	1	1	7408	1100	10	39	1	0
318726	1	1	5332	3400	8	2	0	1
318727	0	1	0	0	14	28	0	1
318731	0	0	9486	0	11	0	0	0
318733	1	1	0	1400	12	2	0	1
318736	0	0	0	0	10	16	0	0
318737	0	0	36440	0	11	1	0	1
318740	1	1	4720	7680	10	19	0	1
318741	0	1	339	0	13	13	0	1
318742	1	1	42741	200	10	39	1	1
318746	0	0	17826	2000	12	13	0	1
318752	1	1	33387	0	13	13	0	0
318755	0	0	6171	250	12	2	0	1
318756	0	1	9573	0	13	13	0	1
318758	0	1	3296	10780	11	40	1	1
318760	0	0	4230	800	8	13	0	1
318762	0	1	9264	1000	14	1	0	1
318763	0	0	14063	1300	10	13	0	1
318765	1	1	54780	2100	12	1	0	1
318766	1	1	9561	5000	12	1	0	1
318768	0	0	24171	250	14	39	1	1
318769	1	1	36767	3828	12	17	0	0
318770	0	1	36351	1100	15	39	1	1
318774	1	1	19776	5628	12	1	0	0
318776	1	1	1788	168	12	17	0	1
318781	1	1	13749	1000	16	16	0	1
318782	1	1	33159	3435	12	9	0	1
318784	0	0	2741	0	8	1	0	0
318785	1	1	32837	11730	12	13	0	1
318786	1	1	1017	0	13	9	0	0
318787	0	0	9516	5700	10	37	1	0
318788	1	1	4278	600	12	19	0	0
318790	0	0	34977	0	12	17	0	0
318791	0	0	23204	10800	8	13	0	1
318792	0	1	4983	6000	12	13	0	0
318793	0	0	20061	8500	12	1	0	0
318794	1	1	47996	4520	9	16	0	1
318797	0	0	17103	1100	12	13	0	1
318799	0	1	40463	15000	11	5	0	1
318802	0	1	45662	1500	12	13	0	1
318806	0	0	5493	0	8	19	0	0
318810	0	1	26559	1200	13	9	0	1
318811	1	1	30291	4000	11	16	0	1
318814	1	1	30823	4000	8	13	0	1
318815	1	1	1235	0	16	9	0	1
318820	1	1	0	0	8	9	0	1
318822	0	0	24336	4094	12	16	0	0
318823	0	0	4774	1000	12	1	0	0
318825	0	0	16228	1300	12	16	0	0
318828	1	1	0	2000	10	2	0	1
318831	1	1	4824	2300	13	13	0	1
318833	0	1	8181	0	10	1	0	0
318835	0	1	49695	1440	12	13	0	1
318842	1	1	37950	0	13	19	0	0
318843	1	1	10867	1060	11	1	0	0
318845	0	0	39230	8190	12	16	0	1
318846	0	0	2881	1500	12	13	0	1
318847	1	1	79253	20000	15	37	1	1
318848	0	0	0	0	8	28	0	0
318851	0	0	55173	1370	10	13	0	0
318852	1	1	31076	9320	12	1	0	1
318854	1	1	32191	12000	14	13	0	0
318855	0	1	0	0	11	9	0	0
318859	0	1	10998	0	9	0	0	1
318861	0	0	0	0	12	9	0	0
318862	0	0	4489	10500	12	19	0	1
318863	0	1	24146	8000	11	39	1	0
318864	0	1	20098	150	12	13	0	1
318867	0	0	1140	250	11	19	0	0
318869	0	0	1550	4198	12	16	0	1
318870	1	1	3252	5994	13	13	0	0
318876	1	1	15816	2000	11	1	0	1
318877	0	1	82	0	8	13	0	1
318879	0	0	28283	4400	12	15	0	1
318881	0	0	13305	12000	14	13	0	1
318883	0	0	9942	10500	11	39	1	0
318885	1	1	17337	0	9	28	0	0
318886	0	0	50241	10	12	13	0	0
318887	1	1	12315	8600	12	15	0	1
318889	0	0	9480	250	8	19	0	1
318891	1	1	25755	3300	13	13	0	1
318896	0	1	9798	3500	13	39	1	0
318897	0	0	16463	2714	12	39	1	0
318901	1	1	11327	2556	12	17	0	0
318902	0	1	1516	0	12	2	0	0
318905	0	1	8556	4000	12	37	1	0
318906	1	1	62175	98	12	1	0	1
318907	0	1	6336	10114	12	13	0	1
318909	0	1	519	2040	11	17	0	0
318910	1	1	42897	0	14	15	0	1
318913	1	1	0	0	10	13	0	0
318916	1	1	6282	0	11	19	0	1
318917	0	1	6164	6000	12	13	0	1
318918	0	0	1505	1260	12	39	1	1
318919	0	0	4016	0	8	19	0	1
318923	0	1	3450	0	8	13	0	0
318926	0	0	53980	11655	12	9	0	1
318929	0	1	0	0	12	2	0	1
318931	0	0	3481	3050	12	13	0	1
318932	0	1	1811	4868	11	37	1	1
318934	0	0	6547	2500	12	39	1	0
318936	0	1	25200	9000	12	13	0	0
318938	1	1	30989	9000	16	16	0	0
318939	0	0	0	5610	12	19	0	0
318942	0	0	0	0	12	39	1	1
318943	1	1	29186	9465	12	0	0	0
318944	1	1	13366	2500	12	15	0	1
318947	1	1	12945	1055	12	39	1	1
318948	1	1	0	0	12	13	0	0
318950	0	0	5523	0	10	39	1	1
318953	0	0	25451	77	12	2	0	0
318958	1	1	0	0	13	2	0	0
318961	0	1	4544	0	7	28	0	0
318962	0	1	66	0	12	28	0	0
318964	0	1	597	5892	16	13	0	1
318965	0	0	170	140	8	9	0	0
318967	1	1	20787	12262	12	5	0	1
318969	1	1	33771	4860	12	15	0	1
318972	0	0	0	700	10	1	0	0
318973	1	1	34739	3711	12	16	0	1
318974	0	0	23433	1020	11	1	0	0
318975	1	1	27630	5800	12	13	0	1
318977	0	1	30376	85	10	9	0	1
318979	1	1	3456	1244	12	1	0	1
318980	1	1	24897	0	10	1	0	0
318981	0	1	27412	435	14	9	0	0
318982	1	1	57404	22389	12	13	0	1
318984	1	1	40056	18800	12	16	0	1
318986	0	1	0	2400	12	13	0	0
318988	0	0	30864	10500	12	17	0	1
318989	0	0	1944	0	10	9	0	0
318990	1	1	22376	5000	10	13	0	1
318993	1	1	30756	0	8	1	0	0
318994	1	1	14640	728	12	19	0	1
318997	0	1	47694	4900	12	19	0	0
318998	0	0	12612	0	9	37	1	0
319003	0	0	16857	3000	12	13	0	1
319004	1	1	39491	0	12	16	0	0
319005	0	0	5607	1200	12	1	0	0
319009	0	0	43571	2000	11	19	0	1
319011	1	1	7502	500	15	13	0	1
319012	1	1	1949	17	10	1	0	1
319015	1	1	44410	7168	12	2	0	1
319016	1	1	28667	6700	11	39	1	0
319018	1	1	20925	11000	12	15	0	1
319021	0	0	8196	2500	12	17	0	0
319022	0	0	0	0	11	16	0	1
319028	0	1	0	0	7	19	0	1
319031	0	0	13680	180	16	15	0	0
319033	0	1	203	0	9	1	0	0
319034	0	1	3855	0	14	39	1	1
319038	0	0	37487	4000	12	13	0	0
319039	1	1	5244	0	14	17	0	0
319040	1	1	3699	5240	12	17	0	1
319042	1	1	5883	640	12	13	0	0
319043	1	1	14866	0	14	15	0	0
319046	1	1	24195	2512	13	16	0	1
319049	0	0	984	0	10	2	0	1
319050	1	1	14140	1200	12	15	0	1
319051	1	1	17980	224	16	17	0	0
319052	0	0	33862	7000	10	13	0	1
319058	0	1	2423	0	9	1	0	0
319063	1	1	19500	0	17	16	0	1
319064	1	1	25250	2000	13	37	1	1
319066	1	1	34828	5400	10	19	0	0
319067	0	0	11007	5900	12	13	0	0
319068	0	0	41987	48	10	1	0	0
319072	0	0	367	0	11	13	0	1
319077	0	0	5068	2310	10	13	0	0
319081	1	1	2874	5000	13	17	0	1
319083	1	1	5067	468	8	13	0	0
319084	1	1	26004	2282	10	0	0	0
319088	0	0	8567	2300	11	9	0	1
319090	0	1	7296	3000	12	13	0	0
319091	1	1	4501	5212	11	16	0	0
319092	0	0	28730	6000	12	13	0	0
319095	0	0	1379	2652	12	13	0	0
319096	0	0	24228	2900	12	0	0	0
319098	1	1	35677	0	12	0	0	1
319101	0	0	0	0	12	40	1	0
319102	0	1	0	0	10	13	0	0
319103	1	1	20577	5280	16	39	1	1
319109	0	0	0	0	12	2	0	0
319111	0	1	723	500	12	9	0	1
319113	1	1	0	402	10	0	0	1
319115	1	1	11442	2500	12	39	1	1
319116	0	1	31047	4266	15	16	0	0
319117	0	1	9477	2912	13	346	1	0
319118	0	0	20720	6000	15	15	0	0
319120	1	1	53005	12000	12	13	0	1
319123	1	1	10042	1600	8	16	0	0
319125	0	1	11496	0	9	1	0	0
319126	1	1	7644	299	11	17	0	0
319127	0	0	31737	6000	13	2	0	0
319128	1	1	21994	1600	16	19	0	1
319129	1	1	816	275	13	2	0	1
319132	0	0	34784	0	11	346	1	0
319134	1	1	11235	4000	12	13	0	1
319135	0	0	9188	98	12	1	0	0
319136	0	1	4618	1300	12	16	0	0
319137	0	1	23421	500	12	17	0	0
319138	1	1	28062	500	12	13	0	1
319145	0	1	31924	4790	13	28	0	1
319149	1	1	6453	1080	11	19	0	1
319151	1	1	56291	1739	16	17	0	1
319159	0	1	2701	3000	11	5	0	0
319160	1	1	61769	9000	12	15	0	1
319164	1	1	14110	0	11	13	0	0
319170	0	1	20016	9000	12	17	0	0
319171	1	1	816	2000	12	15	0	0
319173	1	1	16079	0	12	13	0	0
319174	0	0	17964	6000	10	13	0	1
319177	0	0	57	3287	13	16	0	0
319178	1	1	34086	11500	10	13	0	0
319183	0	1	0	1500	10	2	0	1
319187	1	1	10019	7000	12	13	0	0
319189	0	1	26898	2500	11	39	1	1
319191	1	1	0	0	8	40	1	1
319193	1	1	23063	0	12	13	0	0
319197	0	1	0	7800	11	39	1	1
319198	0	1	26094	8161	12	17	0	0
319200	1	1	5564	2700	13	2	0	0
319201	0	0	0	0	8	9	0	0
319202	1	1	19696	5985	16	39	1	1
319204	0	0	959	0	11	17	0	0
319209	0	0	17357	8462	9	19	0	1
319210	1	1	2814	0	11	19	0	0
319211	1	1	51	1200	11	9	0	0
319212	1	1	34644	1500	12	17	0	1
319214	0	1	41105	11000	12	13	0	1
319216	0	0	807	0	10	1	0	0
319217	0	1	0	0	10	13	0	1
319224	1	1	4099	10000	12	40	1	0
319225	1	1	36390	912	16	13	0	1
319226	1	1	44385	1400	11	13	0	1
319231	0	0	43925	2500	12	2	0	1
319233	1	1	31218	2500	12	19	0	0
319234	1	1	14963	6840	10	13	0	0
319236	0	1	0	1000	17	19	0	1
319244	0	0	0	465	9	13	0	0
319248	0	0	10847	4368	11	17	0	0
319250	1	1	60326	7000	10	13	0	1
319256	0	0	9441	3500	12	1	0	0
319258	0	1	0	1500	12	13	0	1
319259	0	0	11172	5620	8	2	0	1
319262	0	1	0	4800	14	39	1	1
319263	0	0	1722	0	8	28	0	1
319264	0	0	0	1688	9	16	0	0
319265	0	1	5925	7200	16	16	0	1
319270	1	1	48	1700	16	9	0	0
319274	0	1	68383	3000	10	13	0	1
319276	1	1	8156	0	9	16	0	0
319280	0	1	0	0	10	13	0	0
319287	0	0	417	0	16	0	0	0
319290	1	1	27678	40	14	15	0	0
319291	0	1	18593	4522	14	1	0	1
319292	1	1	8756	7000	8	13	0	0
319293	0	0	3276	0	14	19	0	0
319303	1	1	8671	1154	11	39	1	0
319305	1	1	20917	300	14	5	0	0
319307	1	1	234	3000	14	15	0	1
319309	0	0	6072	0	9	9	0	0
319310	1	1	2766	0	12	17	0	0
319312	1	1	62713	2000	12	9	0	1
319313	1	1	0	0	15	16	0	0
319314	1	1	18144	6000	13	16	0	0
319315	1	1	2396	0	12	2	0	0
319316	1	1	28290	1900	8	13	0	1
319323	0	1	0	134	11	15	0	0
319325	0	0	487	1000	11	16	0	0
319326	1	1	36702	7000	12	19	0	0
319328	0	1	0	6000	11	13	0	0
319329	1	1	1258	0	8	1	0	0
319330	1	1	73548	10184	12	16	0	1
319334	0	0	9062	5000	10	28	0	0
319335	0	0	1937	3000	12	17	0	1
319337	0	0	334	933	12	17	0	0
319339	0	0	41106	13000	12	15	0	1
319343	0	0	6799	5000	15	17	0	1
319344	0	0	39505	1400	11	1	0	1
319347	1	1	12942	0	12	19	0	0
319354	0	0	6406	1500	9	9	0	0
319355	0	0	25377	6000	14	39	1	1
319357	0	0	0	0	11	19	0	0
319358	1	1	6984	3497	13	1	0	0
319360	1	1	26268	824	8	1	0	1
319363	0	0	57157	6500	12	0	0	1
319367	1	1	22434	4019	14	39	1	0
319370	1	1	36909	5000	12	39	1	0
319371	1	1	2198	2193	10	16	0	0
319373	1	1	11391	2112	12	1	0	0
319377	0	1	6399	10000	12	13	0	0
319379	1	1	63180	12765	12	0	0	1
319380	1	1	7038	2700	14	39	1	1
319388	1	1	6978	0	12	19	0	1
319389	0	0	13781	300	12	28	0	1
319390	1	1	10143	0	12	19	0	0
319392	0	1	376	720	10	13	0	0
319395	1	1	8474	600	11	39	1	1
319396	0	1	20945	4800	14	28	0	0
319398	1	1	20565	5600	15	16	0	1
319399	1	1	22513	0	15	39	1	0
319400	1	1	4146	0	12	13	0	0
319401	0	1	46521	20000	12	39	1	1
319404	0	1	46497	5600	12	39	1	1
319406	1	1	25689	0	11	1	0	0
319407	1	1	738	720	9	19	0	0
319410	1	1	53769	6000	17	1	0	1
319413	0	1	297	4000	15	19	0	1
319417	0	1	8938	5592	12	39	1	0
319422	1	1	0	0	8	9	0	0
319425	0	1	19887	0	12	17	0	0
